,ZIP,State,County,coastal_flood_events_96_19,State_abbrev,County_FIPS
2238,34452,FLORIDA,BAY,3,FL,12017
2239,34453,FLORIDA,BAY,3,FL,12017
2240,34460,FLORIDA,BAY,3,FL,12017
2241,34461,FLORIDA,BAY,3,FL,12017
2242,34464,FLORIDA,BAY,3,FL,12017
2243,34465,FLORIDA,BAY,3,FL,12017
2244,34487,FLORIDA,BAY,3,FL,12017
2245,34601,FLORIDA,BAY,3,FL,12017
2246,34705,FLORIDA,COLLIER,8,FL,12069
2247,34711,FLORIDA,COLLIER,8,FL,12069
2248,34712,FLORIDA,COLLIER,8,FL,12069
2249,34713,FLORIDA,COLLIER,8,FL,12069
2250,34714,FLORIDA,COLLIER,8,FL,12069
2251,34715,FLORIDA,COLLIER,8,FL,12069
2252,34729,FLORIDA,COLLIER,8,FL,12069
2253,34731,FLORIDA,COLLIER,8,FL,12069
2254,34736,FLORIDA,COLLIER,8,FL,12069
2255,34737,FLORIDA,COLLIER,8,FL,12069
2256,34748,FLORIDA,COLLIER,8,FL,12069
2257,34749,FLORIDA,COLLIER,8,FL,12069
2258,34753,FLORIDA,COLLIER,8,FL,12069
2259,34755,FLORIDA,COLLIER,8,FL,12069
2260,34756,FLORIDA,COLLIER,8,FL,12069
2261,34762,FLORIDA,COLLIER,8,FL,12069
2262,34787,FLORIDA,COLLIER,8,FL,12069
2263,34788,FLORIDA,COLLIER,8,FL,12069
2264,34789,FLORIDA,COLLIER,8,FL,12069
2265,34797,FLORIDA,COLLIER,8,FL,12069
2266,35443,ALABAMA,LOWER MOBILE,7,AL,1063
2267,35448,ALABAMA,LOWER MOBILE,7,AL,1063
2268,35462,ALABAMA,LOWER MOBILE,7,AL,1063
2269,35463,ALABAMA,LOWER MOBILE,7,AL,1063
2270,35464,ALABAMA,LOWER MOBILE,7,AL,1063
2271,35469,ALABAMA,LOWER MOBILE,7,AL,1063
2272,35480,ALABAMA,LOWER MOBILE,7,AL,1063
2273,35491,ALABAMA,LOWER MOBILE,7,AL,1063
2274,36480,ALABAMA,BALDWIN,4,AL,1003
2275,36502,ALABAMA,BALDWIN,4,AL,1003
2276,36505,ALABAMA,MOBILE,14,AL,1097
2277,36507,ALABAMA,BALDWIN,4,AL,1003
2278,36509,ALABAMA,MOBILE,14,AL,1097
2279,36511,ALABAMA,BALDWIN,4,AL,1003
2280,36512,ALABAMA,MOBILE,14,AL,1097
2281,36521,ALABAMA,MOBILE,14,AL,1097
2282,36522,ALABAMA,MOBILE,14,AL,1097
2283,36523,ALABAMA,MOBILE,14,AL,1097
2284,36525,ALABAMA,MOBILE,14,AL,1097
2285,36526,ALABAMA,BALDWIN,4,AL,1003
2286,36527,ALABAMA,BALDWIN,4,AL,1003
2287,36528,ALABAMA,MOBILE,14,AL,1097
2288,36530,ALABAMA,BALDWIN,4,AL,1003
2289,36532,ALABAMA,BALDWIN,4,AL,1003
2290,36533,ALABAMA,BALDWIN,4,AL,1003
2291,36535,ALABAMA,BALDWIN,4,AL,1003
2292,36536,ALABAMA,BALDWIN,4,AL,1003
2293,36541,ALABAMA,MOBILE,14,AL,1097
2294,36542,ALABAMA,BALDWIN,4,AL,1003
2295,36544,ALABAMA,MOBILE,14,AL,1097
2296,36547,ALABAMA,BALDWIN,4,AL,1003
2297,36549,ALABAMA,BALDWIN,4,AL,1003
2298,36550,ALABAMA,BALDWIN,4,AL,1003
2299,36551,ALABAMA,BALDWIN,4,AL,1003
2300,36555,ALABAMA,BALDWIN,4,AL,1003
2301,36559,ALABAMA,BALDWIN,4,AL,1003
2302,36560,ALABAMA,MOBILE,14,AL,1097
2303,36561,ALABAMA,BALDWIN,4,AL,1003
2304,36562,ALABAMA,BALDWIN,4,AL,1003
2305,36564,ALABAMA,BALDWIN,4,AL,1003
2306,36567,ALABAMA,BALDWIN,4,AL,1003
2307,36568,ALABAMA,MOBILE,14,AL,1097
2308,36571,ALABAMA,MOBILE,14,AL,1097
2309,36572,ALABAMA,MOBILE,14,AL,1097
2310,36574,ALABAMA,BALDWIN,4,AL,1003
2311,36575,ALABAMA,MOBILE,14,AL,1097
2312,36576,ALABAMA,BALDWIN,4,AL,1003
2313,36577,ALABAMA,BALDWIN,4,AL,1003
2314,36578,ALABAMA,BALDWIN,4,AL,1003
2315,36579,ALABAMA,BALDWIN,4,AL,1003
2316,36580,ALABAMA,BALDWIN,4,AL,1003
2317,36582,ALABAMA,MOBILE,14,AL,1097
2318,36587,ALABAMA,MOBILE,14,AL,1097
2319,36590,ALABAMA,MOBILE,14,AL,1097
2320,36601,ALABAMA,MOBILE,14,AL,1097
2321,36602,ALABAMA,MOBILE,14,AL,1097
2322,36603,ALABAMA,MOBILE,14,AL,1097
2323,36604,ALABAMA,MOBILE,14,AL,1097
2324,36605,ALABAMA,MOBILE,14,AL,1097
2325,36606,ALABAMA,MOBILE,14,AL,1097
2326,36607,ALABAMA,MOBILE,14,AL,1097
2327,36608,ALABAMA,MOBILE,14,AL,1097
2328,36609,ALABAMA,MOBILE,14,AL,1097
2329,36610,ALABAMA,MOBILE,14,AL,1097
2330,36611,ALABAMA,MOBILE,14,AL,1097
2331,36612,ALABAMA,MOBILE,14,AL,1097
2332,36613,ALABAMA,MOBILE,14,AL,1097
2333,36615,ALABAMA,MOBILE,14,AL,1097
2334,36616,ALABAMA,MOBILE,14,AL,1097
2335,36617,ALABAMA,MOBILE,14,AL,1097
2336,36618,ALABAMA,MOBILE,14,AL,1097
2337,36619,ALABAMA,MOBILE,14,AL,1097
2338,36633,ALABAMA,MOBILE,14,AL,1097
2339,36640,ALABAMA,MOBILE,14,AL,1097
2340,36644,ALABAMA,MOBILE,14,AL,1097
2341,36652,ALABAMA,MOBILE,14,AL,1097
2342,36660,ALABAMA,MOBILE,14,AL,1097
2343,36663,ALABAMA,MOBILE,14,AL,1097
2344,36670,ALABAMA,MOBILE,14,AL,1097
2345,36671,ALABAMA,MOBILE,14,AL,1097
2346,36675,ALABAMA,MOBILE,14,AL,1097
2347,36685,ALABAMA,MOBILE,14,AL,1097
2348,36688,ALABAMA,MOBILE,14,AL,1097
2349,36689,ALABAMA,MOBILE,14,AL,1097
2350,36691,ALABAMA,MOBILE,14,AL,1097
2351,36693,ALABAMA,MOBILE,14,AL,1097
2352,36695,ALABAMA,MOBILE,14,AL,1097
2353,36740,ALABAMA,LOWER MOBILE,7,AL,1063
2354,38721,MISSISSIPPI,HANCOCK,11,MS,28125
2355,38748,MISSISSIPPI,HANCOCK,11,MS,28125
2356,38765,MISSISSIPPI,HANCOCK,11,MS,28125
2357,38827,MISSISSIPPI,JACKSON,1,MS,28141
2358,38833,MISSISSIPPI,JACKSON,1,MS,28141
2359,38838,MISSISSIPPI,JACKSON,1,MS,28141
2360,38846,MISSISSIPPI,JACKSON,1,MS,28141
2361,38847,MISSISSIPPI,JACKSON,1,MS,28141
2362,38852,MISSISSIPPI,JACKSON,1,MS,28141
2363,38873,MISSISSIPPI,JACKSON,1,MS,28141
2364,39054,MISSISSIPPI,HANCOCK,11,MS,28125
2365,39061,MISSISSIPPI,HANCOCK,11,MS,28125
2366,39159,MISSISSIPPI,HANCOCK,11,MS,28125
2367,43001,OHIO,ASHTABULA,1,OH,39089
2368,43004,OHIO,ASHTABULA,1,OH,39089
2369,43008,OHIO,ASHTABULA,1,OH,39089
2370,43011,OHIO,ASHTABULA,1,OH,39089
2371,43013,OHIO,ASHTABULA,1,OH,39089
2372,43018,OHIO,ASHTABULA,1,OH,39089
2373,43023,OHIO,ASHTABULA,1,OH,39089
2374,43025,OHIO,ASHTABULA,1,OH,39089
2375,43026,OHIO,LAKE,1,OH,39097
2376,43027,OHIO,ASHTABULA,1,OH,39089
2377,43029,OHIO,LAKE,1,OH,39097
2378,43030,OHIO,ASHTABULA,1,OH,39089
2379,43031,OHIO,ASHTABULA,1,OH,39089
2380,43033,OHIO,ASHTABULA,1,OH,39089
2381,43044,OHIO,LAKE,1,OH,39097
2382,43046,OHIO,ASHTABULA,1,OH,39089
2383,43050,OHIO,ASHTABULA,1,OH,39089
2384,43054,OHIO,ASHTABULA,1,OH,39089
2385,43055,OHIO,ASHTABULA,1,OH,39089
2386,43056,OHIO,ASHTABULA,1,OH,39089
2387,43058,OHIO,ASHTABULA,1,OH,39089
2388,43062,OHIO,ASHTABULA,1,OH,39089
2389,43064,OHIO,LAKE,1,OH,39097
2390,43068,OHIO,ASHTABULA,1,OH,39089
2391,43071,OHIO,ASHTABULA,1,OH,39089
2392,43073,OHIO,ASHTABULA,1,OH,39089
2393,43074,OHIO,ASHTABULA,1,OH,39089
2394,43076,OHIO,ASHTABULA,1,OH,39089
2395,43080,OHIO,ASHTABULA,1,OH,39089
2396,43105,OHIO,ASHTABULA,1,OH,39089
2397,43119,OHIO,LAKE,1,OH,39097
2398,43123,OHIO,LAKE,1,OH,39097
2399,43140,OHIO,LAKE,1,OH,39097
2400,43143,OHIO,LAKE,1,OH,39097
2401,43146,OHIO,LAKE,1,OH,39097
2402,43147,OHIO,ASHTABULA,1,OH,39089
2403,43151,OHIO,LAKE,1,OH,39097
2404,43153,OHIO,LAKE,1,OH,39097
2405,43162,OHIO,LAKE,1,OH,39097
2406,43721,OHIO,ASHTABULA,1,OH,39089
2407,43739,OHIO,ASHTABULA,1,OH,39089
2408,43740,OHIO,ASHTABULA,1,OH,39089
2409,43746,OHIO,ASHTABULA,1,OH,39089
2410,43760,OHIO,ASHTABULA,1,OH,39089
2411,43822,OHIO,ASHTABULA,1,OH,39089
2412,43830,OHIO,ASHTABULA,1,OH,39089
2413,45369,OHIO,LAKE,1,OH,39097
2414,47612,INDIANA,PORTER,1,IN,18129
2415,47616,INDIANA,PORTER,1,IN,18129
2416,47620,INDIANA,PORTER,1,IN,18129
2417,47631,INDIANA,PORTER,1,IN,18129
2418,47633,INDIANA,PORTER,1,IN,18129
2419,47638,INDIANA,PORTER,1,IN,18129
2420,47712,INDIANA,PORTER,1,IN,18129
2421,47720,INDIANA,PORTER,1,IN,18129
2422,55785,MINNESOTA,SOUTHERN COOK,1,MN,27021
2423,56401,MINNESOTA,SOUTHERN COOK,1,MN,27021
2424,56433,MINNESOTA,SOUTHERN COOK,1,MN,27021
2425,56435,MINNESOTA,SOUTHERN COOK,1,MN,27021
2426,56448,MINNESOTA,SOUTHERN COOK,1,MN,27021
2427,56452,MINNESOTA,SOUTHERN COOK,1,MN,27021
2428,56461,MINNESOTA,SOUTHERN COOK,1,MN,27021
2429,56464,MINNESOTA,SOUTHERN COOK,1,MN,27021
2430,56466,MINNESOTA,SOUTHERN COOK,1,MN,27021
2431,56468,MINNESOTA,SOUTHERN COOK,1,MN,27021
2432,56472,MINNESOTA,SOUTHERN COOK,1,MN,27021
2433,56473,MINNESOTA,SOUTHERN COOK,1,MN,27021
2434,56474,MINNESOTA,SOUTHERN COOK,1,MN,27021
2435,56477,MINNESOTA,SOUTHERN COOK,1,MN,27021
2436,56479,MINNESOTA,SOUTHERN COOK,1,MN,27021
2437,56481,MINNESOTA,SOUTHERN COOK,1,MN,27021
2438,56484,MINNESOTA,SOUTHERN COOK,1,MN,27021
2439,56626,MINNESOTA,SOUTHERN COOK,1,MN,27021
2440,56633,MINNESOTA,SOUTHERN COOK,1,MN,27021
2441,56636,MINNESOTA,SOUTHERN COOK,1,MN,27021
2442,56641,MINNESOTA,SOUTHERN COOK,1,MN,27021
2443,56655,MINNESOTA,SOUTHERN COOK,1,MN,27021
2444,56662,MINNESOTA,SOUTHERN COOK,1,MN,27021
2445,56672,MINNESOTA,SOUTHERN COOK,1,MN,27021
2446,61810,ILLINOIS,COOK,2,IL,17045
2447,61850,ILLINOIS,COOK,2,IL,17045
2448,61870,ILLINOIS,COOK,2,IL,17045
2449,61876,ILLINOIS,COOK,2,IL,17045
2450,61917,ILLINOIS,COOK,2,IL,17045
2451,61924,ILLINOIS,COOK,2,IL,17045
2452,61932,ILLINOIS,COOK,2,IL,17045
2453,61933,ILLINOIS,COOK,2,IL,17045
2454,61940,ILLINOIS,COOK,2,IL,17045
2455,61942,ILLINOIS,COOK,2,IL,17045
2456,61943,ILLINOIS,COOK,2,IL,17045
2457,61944,ILLINOIS,COOK,2,IL,17045
2458,61949,ILLINOIS,COOK,2,IL,17045
2459,61955,ILLINOIS,COOK,2,IL,17045
2460,62423,ILLINOIS,COOK,2,IL,17045
2461,62441,ILLINOIS,COOK,2,IL,17045
2462,70510,LOUISIANA,LIVINGSTON,1,LA,22113
2463,70526,LOUISIANA,LIVINGSTON,1,LA,22113
2464,70528,LOUISIANA,LIVINGSTON,1,LA,22113
2465,70529,LOUISIANA,LIVINGSTON,1,LA,22113
2466,70533,LOUISIANA,LIVINGSTON,1,LA,22113
2467,70542,LOUISIANA,LIVINGSTON,1,LA,22113
2468,70548,LOUISIANA,LIVINGSTON,1,LA,22113
2469,70555,LOUISIANA,LIVINGSTON,1,LA,22113
2470,70560,LOUISIANA,LIVINGSTON,1,LA,22113
2471,70575,LOUISIANA,LIVINGSTON,1,LA,22113
2472,70578,LOUISIANA,LIVINGSTON,1,LA,22113
2473,70592,LOUISIANA,LIVINGSTON,1,LA,22113
2474,71001,LOUISIANA,JEFFERSON,1,LA,22061
2475,71002,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2476,71003,LOUISIANA,JEFFERSON,1,LA,22061
2477,71016,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2478,71019,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2479,71031,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2480,71063,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2481,71065,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2482,71066,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2483,71070,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2484,71201,LOUISIANA,EAST CAMERON,12,LA,22073
2485,71202,LOUISIANA,EAST CAMERON,12,LA,22073
2486,71203,LOUISIANA,EAST CAMERON,12,LA,22073
2487,71207,LOUISIANA,EAST CAMERON,12,LA,22073
2488,71209,LOUISIANA,EAST CAMERON,12,LA,22073
2489,71210,LOUISIANA,EAST CAMERON,12,LA,22073
2490,71211,LOUISIANA,EAST CAMERON,12,LA,22073
2491,71212,LOUISIANA,EAST CAMERON,12,LA,22073
2492,71213,LOUISIANA,EAST CAMERON,12,LA,22073
2493,71220,LOUISIANA,LAFOURCHE,3,LA,22067
2494,71223,LOUISIANA,LAFOURCHE,3,LA,22067
2495,71225,LOUISIANA,EAST CAMERON,12,LA,22073
2496,71227,LOUISIANA,EAST CAMERON,12,LA,22073
2497,71229,LOUISIANA,EAST CAMERON,12,LA,22073
2498,71232,LOUISIANA,UPPER TERREBONNE,1,LA,22065
2499,71233,LOUISIANA,UPPER TERREBONNE,1,LA,22065
2500,71234,LOUISIANA,EAST CAMERON,12,LA,22073
2501,71235,LOUISIANA,JEFFERSON,1,LA,22061
2502,71237,LOUISIANA,UPPER TERREBONNE,1,LA,22065
2503,71238,LOUISIANA,EAST CAMERON,12,LA,22073
2504,71240,LOUISIANA,EAST CAMERON,12,LA,22073
2505,71241,LOUISIANA,JEFFERSON,1,LA,22061
2506,71245,LOUISIANA,JEFFERSON,1,LA,22061
2507,71250,LOUISIANA,LAFOURCHE,3,LA,22067
2508,71261,LOUISIANA,LAFOURCHE,3,LA,22067
2509,71264,LOUISIANA,LAFOURCHE,3,LA,22067
2510,71269,LOUISIANA,LAFOURCHE,3,LA,22067
2511,71270,LOUISIANA,JEFFERSON,1,LA,22061
2512,71272,LOUISIANA,JEFFERSON,1,LA,22061
2513,71273,LOUISIANA,JEFFERSON,1,LA,22061
2514,71275,LOUISIANA,JEFFERSON,1,LA,22061
2515,71276,LOUISIANA,UPPER TERREBONNE,1,LA,22065
2516,71280,LOUISIANA,EAST CAMERON,12,LA,22073
2517,71281,LOUISIANA,EAST CAMERON,12,LA,22073
2518,71282,LOUISIANA,UPPER TERREBONNE,1,LA,22065
2519,71291,LOUISIANA,EAST CAMERON,12,LA,22073
2520,71292,LOUISIANA,EAST CAMERON,12,LA,22073
2521,71294,LOUISIANA,EAST CAMERON,12,LA,22073
2522,71411,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2523,71414,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2524,71416,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2525,71418,LOUISIANA,EAST CAMERON,12,LA,22073
2526,71427,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2527,71428,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2528,71434,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2529,71447,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2530,71450,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2531,71452,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2532,71455,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2533,71456,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2534,71457,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2535,71458,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2536,71468,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2537,71469,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2538,71497,LOUISIANA,LOWER PLAQUEMINES,1,LA,22069
2539,75032,TEXAS,CAMERON,1,TX,48257
2540,75114,TEXAS,CAMERON,1,TX,48257
2541,75118,TEXAS,CAMERON,1,TX,48257
2542,75126,TEXAS,CAMERON,1,TX,48257
2543,75142,TEXAS,CAMERON,1,TX,48257
2544,75143,TEXAS,CAMERON,1,TX,48257
2545,75147,TEXAS,CAMERON,1,TX,48257
2546,75156,TEXAS,CAMERON,1,TX,48257
2547,75157,TEXAS,CAMERON,1,TX,48257
2548,75158,TEXAS,CAMERON,1,TX,48257
2549,75159,TEXAS,CAMERON,1,TX,48257
2550,75160,TEXAS,CAMERON,1,TX,48257
2551,75161,TEXAS,CAMERON,1,TX,48257
2552,75169,TEXAS,CAMERON,1,TX,48257
2553,75182,TEXAS,CAMERON,1,TX,48257
2554,75474,TEXAS,CAMERON,1,TX,48257
2555,75929,TEXAS,GALVESTON,13,TX,48405
2556,75930,TEXAS,GALVESTON,13,TX,48405
2557,75935,TEXAS,GALVESTON,13,TX,48405
2558,75961,TEXAS,GALVESTON,13,TX,48405
2559,75972,TEXAS,GALVESTON,13,TX,48405
2560,77964,TEXAS,CHAMBERS,4,TX,48285
2561,77975,TEXAS,CHAMBERS,4,TX,48285
2562,77984,TEXAS,CHAMBERS,4,TX,48285
2563,77986,TEXAS,CHAMBERS,4,TX,48285
2564,77987,TEXAS,CHAMBERS,4,TX,48285
2565,77995,TEXAS,CHAMBERS,4,TX,48285
2566,78941,TEXAS,CHAMBERS,4,TX,48285
2567,78956,TEXAS,CHAMBERS,4,TX,48285
2568,90001,CALIFORNIA,LOS ANGELES,1,CA,6037
2569,90002,CALIFORNIA,LOS ANGELES,1,CA,6037
2570,90003,CALIFORNIA,LOS ANGELES,1,CA,6037
2571,90004,CALIFORNIA,LOS ANGELES,1,CA,6037
2572,90005,CALIFORNIA,LOS ANGELES,1,CA,6037
2573,90006,CALIFORNIA,LOS ANGELES,1,CA,6037
2574,90007,CALIFORNIA,LOS ANGELES,1,CA,6037
2575,90008,CALIFORNIA,LOS ANGELES,1,CA,6037
2576,90009,CALIFORNIA,LOS ANGELES,1,CA,6037
2577,90010,CALIFORNIA,LOS ANGELES,1,CA,6037
2578,90011,CALIFORNIA,LOS ANGELES,1,CA,6037
2579,90012,CALIFORNIA,LOS ANGELES,1,CA,6037
2580,90013,CALIFORNIA,LOS ANGELES,1,CA,6037
2581,90014,CALIFORNIA,LOS ANGELES,1,CA,6037
2582,90015,CALIFORNIA,LOS ANGELES,1,CA,6037
2583,90016,CALIFORNIA,LOS ANGELES,1,CA,6037
2584,90017,CALIFORNIA,LOS ANGELES,1,CA,6037
2585,90018,CALIFORNIA,LOS ANGELES,1,CA,6037
2586,90019,CALIFORNIA,LOS ANGELES,1,CA,6037
2587,90020,CALIFORNIA,LOS ANGELES,1,CA,6037
2588,90021,CALIFORNIA,LOS ANGELES,1,CA,6037
2589,90022,CALIFORNIA,LOS ANGELES,1,CA,6037
2590,90023,CALIFORNIA,LOS ANGELES,1,CA,6037
2591,90024,CALIFORNIA,LOS ANGELES,1,CA,6037
2592,90025,CALIFORNIA,LOS ANGELES,1,CA,6037
2593,90026,CALIFORNIA,LOS ANGELES,1,CA,6037
2594,90027,CALIFORNIA,LOS ANGELES,1,CA,6037
2595,90028,CALIFORNIA,LOS ANGELES,1,CA,6037
2596,90029,CALIFORNIA,LOS ANGELES,1,CA,6037
2597,90030,CALIFORNIA,LOS ANGELES,1,CA,6037
2598,90031,CALIFORNIA,LOS ANGELES,1,CA,6037
2599,90032,CALIFORNIA,LOS ANGELES,1,CA,6037
2600,90033,CALIFORNIA,LOS ANGELES,1,CA,6037
2601,90034,CALIFORNIA,LOS ANGELES,1,CA,6037
2602,90035,CALIFORNIA,LOS ANGELES,1,CA,6037
2603,90036,CALIFORNIA,LOS ANGELES,1,CA,6037
2604,90037,CALIFORNIA,LOS ANGELES,1,CA,6037
2605,90038,CALIFORNIA,LOS ANGELES,1,CA,6037
2606,90039,CALIFORNIA,LOS ANGELES,1,CA,6037
2607,90040,CALIFORNIA,LOS ANGELES,1,CA,6037
2608,90041,CALIFORNIA,LOS ANGELES,1,CA,6037
2609,90042,CALIFORNIA,LOS ANGELES,1,CA,6037
2610,90043,CALIFORNIA,LOS ANGELES,1,CA,6037
2611,90044,CALIFORNIA,LOS ANGELES,1,CA,6037
2612,90045,CALIFORNIA,LOS ANGELES,1,CA,6037
2613,90046,CALIFORNIA,LOS ANGELES,1,CA,6037
2614,90047,CALIFORNIA,LOS ANGELES,1,CA,6037
2615,90048,CALIFORNIA,LOS ANGELES,1,CA,6037
2616,90049,CALIFORNIA,LOS ANGELES,1,CA,6037
2617,90050,CALIFORNIA,LOS ANGELES,1,CA,6037
2618,90051,CALIFORNIA,LOS ANGELES,1,CA,6037
2619,90052,CALIFORNIA,LOS ANGELES,1,CA,6037
2620,90053,CALIFORNIA,LOS ANGELES,1,CA,6037
2621,90054,CALIFORNIA,LOS ANGELES,1,CA,6037
2622,90055,CALIFORNIA,LOS ANGELES,1,CA,6037
2623,90056,CALIFORNIA,LOS ANGELES,1,CA,6037
2624,90057,CALIFORNIA,LOS ANGELES,1,CA,6037
2625,90058,CALIFORNIA,LOS ANGELES,1,CA,6037
2626,90059,CALIFORNIA,LOS ANGELES,1,CA,6037
2627,90060,CALIFORNIA,LOS ANGELES,1,CA,6037
2628,90061,CALIFORNIA,LOS ANGELES,1,CA,6037
2629,90062,CALIFORNIA,LOS ANGELES,1,CA,6037
2630,90063,CALIFORNIA,LOS ANGELES,1,CA,6037
2631,90064,CALIFORNIA,LOS ANGELES,1,CA,6037
2632,90065,CALIFORNIA,LOS ANGELES,1,CA,6037
2633,90066,CALIFORNIA,LOS ANGELES,1,CA,6037
2634,90067,CALIFORNIA,LOS ANGELES,1,CA,6037
2635,90068,CALIFORNIA,LOS ANGELES,1,CA,6037
2636,90069,CALIFORNIA,LOS ANGELES,1,CA,6037
2637,90070,CALIFORNIA,LOS ANGELES,1,CA,6037
2638,90071,CALIFORNIA,LOS ANGELES,1,CA,6037
2639,90072,CALIFORNIA,LOS ANGELES,1,CA,6037
2640,90073,CALIFORNIA,LOS ANGELES,1,CA,6037
2641,90074,CALIFORNIA,LOS ANGELES,1,CA,6037
2642,90075,CALIFORNIA,LOS ANGELES,1,CA,6037
2643,90076,CALIFORNIA,LOS ANGELES,1,CA,6037
2644,90077,CALIFORNIA,LOS ANGELES,1,CA,6037
2645,90078,CALIFORNIA,LOS ANGELES,1,CA,6037
2646,90079,CALIFORNIA,LOS ANGELES,1,CA,6037
2647,90081,CALIFORNIA,LOS ANGELES,1,CA,6037
2648,90082,CALIFORNIA,LOS ANGELES,1,CA,6037
2649,90083,CALIFORNIA,LOS ANGELES,1,CA,6037
2650,90084,CALIFORNIA,LOS ANGELES,1,CA,6037
2651,90086,CALIFORNIA,LOS ANGELES,1,CA,6037
2652,90087,CALIFORNIA,LOS ANGELES,1,CA,6037
2653,90089,CALIFORNIA,LOS ANGELES,1,CA,6037
2654,90090,CALIFORNIA,LOS ANGELES,1,CA,6037
2655,90091,CALIFORNIA,LOS ANGELES,1,CA,6037
2656,90093,CALIFORNIA,LOS ANGELES,1,CA,6037
2657,90094,CALIFORNIA,LOS ANGELES,1,CA,6037
2658,90095,CALIFORNIA,LOS ANGELES,1,CA,6037
2659,90099,CALIFORNIA,LOS ANGELES,1,CA,6037
2660,90201,CALIFORNIA,LOS ANGELES,1,CA,6037
2661,90202,CALIFORNIA,LOS ANGELES,1,CA,6037
2662,90209,CALIFORNIA,LOS ANGELES,1,CA,6037
2663,90210,CALIFORNIA,LOS ANGELES,1,CA,6037
2664,90211,CALIFORNIA,LOS ANGELES,1,CA,6037
2665,90212,CALIFORNIA,LOS ANGELES,1,CA,6037
2666,90213,CALIFORNIA,LOS ANGELES,1,CA,6037
2667,90220,CALIFORNIA,LOS ANGELES,1,CA,6037
2668,90221,CALIFORNIA,LOS ANGELES,1,CA,6037
2669,90222,CALIFORNIA,LOS ANGELES,1,CA,6037
2670,90223,CALIFORNIA,LOS ANGELES,1,CA,6037
2671,90224,CALIFORNIA,LOS ANGELES,1,CA,6037
2672,90230,CALIFORNIA,LOS ANGELES,1,CA,6037
2673,90231,CALIFORNIA,LOS ANGELES,1,CA,6037
2674,90232,CALIFORNIA,LOS ANGELES,1,CA,6037
2675,90239,CALIFORNIA,LOS ANGELES,1,CA,6037
2676,90240,CALIFORNIA,LOS ANGELES,1,CA,6037
2677,90241,CALIFORNIA,LOS ANGELES,1,CA,6037
2678,90242,CALIFORNIA,LOS ANGELES,1,CA,6037
2679,90245,CALIFORNIA,LOS ANGELES,1,CA,6037
2680,90247,CALIFORNIA,LOS ANGELES,1,CA,6037
2681,90248,CALIFORNIA,LOS ANGELES,1,CA,6037
2682,90249,CALIFORNIA,LOS ANGELES,1,CA,6037
2683,90250,CALIFORNIA,LOS ANGELES,1,CA,6037
2684,90251,CALIFORNIA,LOS ANGELES,1,CA,6037
2685,90254,CALIFORNIA,LOS ANGELES,1,CA,6037
2686,90255,CALIFORNIA,LOS ANGELES,1,CA,6037
2687,90260,CALIFORNIA,LOS ANGELES,1,CA,6037
2688,90261,CALIFORNIA,LOS ANGELES,1,CA,6037
2689,90262,CALIFORNIA,LOS ANGELES,1,CA,6037
2690,90263,CALIFORNIA,LOS ANGELES,1,CA,6037
2691,90264,CALIFORNIA,LOS ANGELES,1,CA,6037
2692,90265,CALIFORNIA,LOS ANGELES,1,CA,6037
2693,90266,CALIFORNIA,LOS ANGELES,1,CA,6037
2694,90267,CALIFORNIA,LOS ANGELES,1,CA,6037
2695,90270,CALIFORNIA,LOS ANGELES,1,CA,6037
2696,90272,CALIFORNIA,LOS ANGELES,1,CA,6037
2697,90274,CALIFORNIA,LOS ANGELES,1,CA,6037
2698,90275,CALIFORNIA,LOS ANGELES,1,CA,6037
2699,90277,CALIFORNIA,LOS ANGELES,1,CA,6037
2700,90278,CALIFORNIA,LOS ANGELES,1,CA,6037
2701,90280,CALIFORNIA,LOS ANGELES,1,CA,6037
2702,90290,CALIFORNIA,LOS ANGELES,1,CA,6037
2703,90291,CALIFORNIA,LOS ANGELES,1,CA,6037
2704,90292,CALIFORNIA,LOS ANGELES,1,CA,6037
2705,90293,CALIFORNIA,LOS ANGELES,1,CA,6037
2706,90294,CALIFORNIA,LOS ANGELES,1,CA,6037
